cust_id,gender,marrital,age,home_owner,num_cont,tot_bill,tot_call,tot_bal,fortune,tot_bytes,tot_air,num_out,google_bytes,google_air,yahoo_bytes,yahoo_air
c039085,Female,divorced,61,1,3,77.38114221,150,5748.8,Affluent,2441.15,2217.01,73,312.61,354.86,340.11,602.87
c039086,Female,married,69,1,2,100.2420537,69,5590.04,LMI,3131.32,3664.27,111,451.12,800.06,394.87,491.65
c039087,Male,single,49,1,2,121.03848,107,6016.41,LMI,1846.96,2131.65,195,468.86,808.25,293.14,792.15
c039088,Male,single,35,1,3,130.206159,111,6635.1,Affluent,1616.28,3461.84,188,413.29,542.97,231.43,472.14
c039089,Male,married,70,1,2,163.8153312,96,4785.81,Affluent,2378.44,2881.62,167,339.9,798.96,318.34,525.46
c039090,Female,divorced,50,0,3,78.25426042,90,6157.19,LMI,1683.84,2622.68,161,493.92,637.56,80.07,468.31
c039091,Female,single,56,0,3,155.5184054,46,6783.64,LMI,2531.72,2752.1,102,269.81,576.17,341.5,530.07
c039092,Male,single,49,1,2,84.56614584,125,6234.73,Affluent,1779.24,2190.63,221,304.84,738.29,183.86,436.6
c039093,Female,married,66,0,3,65.1180282,80,5805.22,Affluent,2235.67,3154.16,89,380.94,597.45,248.63,677.73
c039094,Male,single,53,1,2,143.6595203,98,5590.37,LMI,2458.11,2884.65,22,296.86,400.82,45.74,609.29
c039095,Male,single,47,1,3,107.686659,115,5078.26,LMI,1606.21,2243.16,19,437.86,806.97,144.9,501.44
c039096,Male,single,41,1,3,75.42277425,32,6026.82,Affluent,1267.13,2926.06,168,344.11,1136.07,292.33,666.22
c039097,Female,single,52,0,2,103.2670595,139,6297.78,Affluent,2034.91,2350.8,113,336.96,715.51,212.95,474.57
c039098,Female,married,53,1,3,163.429123,87,6960,LMI,1669,3484.42,0,442.81,764.77,232.79,385.89
c039099,Male,divorced,44,1,3,59.14360213,106,6592.62,LMI,1137.47,3528.08,1,188.08,695.12,341.52,398.86
c039100,Female,married,49,0,2,55.53169434,63,6215.84,LMI,2357.69,2588.55,63,390.11,654.92,244.34,530.53
c039101,Female,single,49,1,2,93.06100808,35,6263.75,Mass,1704.27,3446.65,30,274.81,1101.67,217.1,498.07
c039102,Male,married,57,0,2,147.9804353,38,5692.07,Mass,1669.66,3367.22,0,444.25,837.39,71.04,548.71
c039103,Female,married,49,1,2,124.850675,141,6082.55,Mass,1788.44,3137.19,209,365.12,744.08,97.03,527.29
c039104,Male,single,59,0,3,103.8116507,68,5518.15,Affluent,2448.65,2567.76,0,290.27,433.6,182.51,321.4
c039105,Male,divorced,40,1,2,91.68869188,70,6037.34,Affluent,2405.38,2157.51,114,254.39,1092.66,151.1,391.87
c039106,Male,married,54,1,3,65.99779908,86,5480.36,Mass,1611.81,3495.7,0,261.11,665.52,448.39,328.81
c039107,Female,single,48,0,2,76.91331024,131,4496.87,Affluent,2037.5,2499.42,275,395.96,671.98,160.72,682.99
c039108,Female,divorced,35,1,2,95.80774655,68,6377.67,Affluent,2538.82,3195.62,95,390.65,669.75,218.07,626.76
c039109,Female,married,28,1,3,158.7078636,135,7100.4,Mass,1618.98,3029.36,103,496.51,1148.08,177.47,477.62
c039110,Male,single,45,1,2,76.67261341,106,6208.49,Mass,2118.69,2501.5,91,281.45,824.54,196.22,682.98
c039111,Male,married,49,1,4,123.9785864,130,6032.95,LMI,2189.22,2286.01,172,312.58,652.63,130.48,452.28
c039112,Female,single,50,1,3,82.94205554,90,6167.34,Affluent,2488.77,2835.53,0,246.05,771,255.37,438.26
c039113,Male,single,51,1,3,97.94469225,77,4624.87,LMI,2808.96,2381.76,0,338.25,975.67,96.86,509.62
c039114,Male,married,36,1,3,145.8342768,94,6266.17,LMI,1342.29,1959.39,76,434.02,373.1,333.38,583.14
c039115,Male,divorced,55,1,2,106.8314009,95,5592.87,LMI,1732,2321.64,37,338.72,708.72,491.85,570.09
c039116,Female,married,59,0,2,118.0524426,140,5761.68,Affluent,2201.6,2721.2,46,302.5,689.16,203.09,438.11
c039117,Female,divorced,39,1,2,83.81732799,89,6008.76,Affluent,2047.52,1929.88,51,482.22,1011.72,80.06,536.35
c039118,Male,single,43,1,3,82.35509508,57,4800.52,LMI,2633.6,2772.75,24,377.91,851.38,285.9,571.25
c039119,Female,single,57,1,2,97.05428864,97,6254.04,Affluent,2835.98,3455.69,234,305.41,901.7,173.7,561.32
c039120,Female,divorced,47,0,4,121.883203,95,5898.44,Affluent,1332.97,1965.33,251,419.15,977.44,134.92,567.43
c039121,Female,divorced,35,1,2,103.0172889,79,6213.4,Mass,1932.68,3347.94,25,348.07,931.91,200.41,561.63
c039122,Male,married,33,1,2,131.6745406,85,5578.01,Affluent,2889.21,2708.26,17,368.28,693.55,336.92,513.23
c039123,Female,divorced,56,1,3,103.9645504,17,6881.65,Mass,1978.15,3041.68,118,368.88,459.6,339.48,475.38
c039124,Female,single,46,0,2,127.7153045,0,6797.09,Mass,2366.39,2758.45,41,593.74,767.26,222.57,700.42
c039125,Male,married,52,1,2,120.4053874,68,5043.22,Affluent,2205.46,2800.93,156,292.58,810.01,305.24,536.14
c039126,Female,single,47,1,3,91.55306499,116,5707.77,LMI,2003.9,2975.88,114,382.96,878.18,163.52,553.53
c039127,Male,single,38,1,2,140.0723266,103,6345.74,Affluent,3248.59,3093.4,147,391.27,649.85,151.59,507.36
c039128,Male,single,40,0,3,104.9821942,70,5817.59,LMI,1447.83,2853.6,106,385.16,618.81,179.89,400.24
c039129,Male,divorced,44,1,3,64.94133865,79,6091.05,Mass,2944.52,2660.37,156,223.56,600.99,255.2,459.65
c039130,Female,married,62,0,2,110.7829831,75,5581.33,Mass,2473.29,2553.23,0,352.62,855.54,168.15,580.08
c039131,Female,divorced,62,1,4,65.10914015,78,5181.54,LMI,2823.2,2080.03,70,195.3,799.24,157.03,534.41
c039132,Female,single,59,1,3,108.7286076,56,6455.55,Affluent,1823.37,3056.61,0,357.9,796.32,205.92,500.35
c039133,Male,single,47,1,3,120.4167595,133,6622.8,Affluent,2081.07,2490.91,0,352.2,702.44,281.76,761.05
c039134,Female,single,54,1,2,126.5557331,115,5312.3,Mass,2006.87,2233.47,82,306.5,275.97,234.8,634.1
c039135,Female,single,46,1,3,110.4803426,111,4702.79,LMI,1471.49,2895.67,139,479.9,800.1,326.6,344.66
c039136,Female,single,41,1,3,103.1573174,95,6382.43,Affluent,1657.89,1836.73,0,336.79,748.13,239.77,391.95
c039137,Male,married,48,1,3,168.1419967,118,4863.4,Mass,814.61,2236.85,176,349.97,1029.84,366.03,484.66
c039138,Female,divorced,61,0,3,90.64917672,95,6154.85,Mass,1816.57,3007.35,176,283.12,1028.76,365.71,515.07
c039139,Female,single,41,1,2,93.28810184,109,6204.28,Affluent,1812.52,3523.87,0,394.7,472.24,38.13,536.23
c039140,Female,married,44,1,2,123.3789993,89,5941.35,Mass,2228.43,3862.97,156,326.27,938.93,403.31,497.75
c039141,Female,divorced,52,1,2,115.1634083,79,6106.39,LMI,2108.68,3421.36,72,437.44,817.93,248.94,642.7
c039142,Male,divorced,52,0,2,57.48462127,127,4374.73,Mass,1327.96,3011.6,99,236.17,967.47,209.83,638.32
c039143,Female,married,53,1,2,155.5582064,120,4664.18,LMI,1496.12,3060.12,272,328.73,230.39,235.36,704.26
c039144,Male,single,60,1,3,84.39187749,90,7131.08,LMI,2582.48,3246.67,0,374.74,891.61,246.08,387.82
c039145,Female,married,70,1,3,86.09573746,85,4490.52,LMI,1572.16,3361.93,57,437.73,670.59,270.04,614.25
c039146,Male,married,67,0,2,129.5385311,110,5656.66,LMI,1452.27,2910,223,345.06,615.24,29.55,494.46
c039147,Female,divorced,51,1,3,111.3477673,139,5918.68,LMI,2988.02,2118.93,138,334.75,966.26,172.18,745.96
c039148,Male,divorced,46,0,3,115.6508573,73,6856.32,LMI,2000.6,2356.9,0,492.76,1105.71,344.36,548.55
c039149,Female,divorced,43,1,2,77.2474651,92,5302.37,LMI,2155.12,2814.14,0,367.64,845.31,220.83,689.34
c039150,Male,single,42,1,2,115.4268289,134,6088.13,Affluent,2009.74,2777.93,51,469.11,709.05,248.86,538.03
c039151,Female,married,50,1,2,58.87506641,67,5432.85,LMI,2078.84,3004.26,0,516,976.05,327.63,519.31
c039152,Female,single,43,1,2,128.1401209,124,6778.82,LMI,2246.46,2856.57,35,346.43,488.49,233.56,476.31
c039153,Male,married,44,1,2,87.20462297,87,6655.66,LMI,2630.37,3259.26,226,227.82,754.25,27.66,640.92
c039154,Male,divorced,31,1,3,87.77970602,93,5784,Mass,1788.13,2342.51,123,363.72,1088.99,272.82,782.52
c039155,Female,divorced,46,1,3,157.4312581,168,5816.58,LMI,2929.74,2580.35,0,213.78,1076.87,273.44,437.89
c039156,Male,married,43,1,2,84.83798486,91,5960.32,LMI,2471.88,2830.25,32,349.2,627.09,294.69,516.84
c039157,Female,married,35,1,2,94.74120869,60,6118.02,LMI,2404.23,3106.69,52,400.93,656.01,368.08,508.36
c039158,Male,single,48,1,2,125.4787243,99,5451.02,LMI,1962.63,3168.08,0,187.53,1074.03,289.29,468.68
c039159,Male,divorced,41,1,3,99.68702947,53,5897.93,LMI,1695.7,2236.85,107,439.31,417.57,166.64,575.76
c039160,Male,divorced,33,1,3,157.0030784,75,4919.43,LMI,2799.34,1538.69,240,422.59,710.95,419.1,526.32
c039161,Female,married,50,1,2,27.66740642,113,6875.62,Affluent,1830.83,2444.86,230,207.03,769.37,291.81,644.26
c039162,Male,married,45,1,2,91.5618441,63,6418.68,Affluent,2974.09,4076.5,118,376.62,639.69,154.54,333.54
c039163,Male,married,32,1,3,142.3081367,122,5606.48,Mass,2322.26,2533.37,339,356.37,933.38,266.82,613.76
c039164,Female,married,33,1,2,79.73015567,98,6060.03,LMI,2277.96,2830.43,0,307.7,806.07,181.56,659.95
c039165,Female,divorced,67,0,2,97.4812728,139,5447.14,LMI,2378.44,2402.66,0,350.15,790.59,156.83,528.92
c039166,Female,married,48,0,3,55.17909765,110,6798,LMI,2086.96,2749.02,0,416.21,755.02,290.99,705.47
c039167,Female,divorced,45,1,3,96.28218946,82,5910.34,Mass,2122.52,2534.3,97,347.99,733.04,186.19,490.23
c039168,Female,married,55,1,2,139.4130189,103,6835.29,Affluent,1832.66,2531.14,0,243.49,1018.73,114.13,602.9
c039169,Female,divorced,54,1,3,115.5881856,92,6172.33,LMI,2053.52,3168.83,120,462.92,687.46,370.6,508.95
c039170,Male,married,40,1,3,89.63700766,30,7337.6,LMI,2454.84,2413.1,68,448.26,713.11,464.99,468.64
c039171,Male,divorced,44,0,2,109.3895696,83,5718.11,Affluent,2138.37,2217.55,298,311.57,839.98,223.09,447.8
c039172,Female,married,50,1,3,98.09914105,102,5790.63,Affluent,2270.26,3154.6,103,384.36,465.3,144.23,639.12
c039173,Male,married,58,1,3,89.58678873,64,4816.26,Mass,2377.76,2495.16,4,312.98,897.02,157.23,614.96
c039174,Female,single,53,1,2,98.9858649,130,6893.34,Mass,1362.58,2689.21,51,407.96,874.89,361.03,579.91
c039175,Male,married,45,1,3,157.6058304,90,6336.7,Mass,2789.9,3681.99,16,457.05,741.75,380.27,551.29
c039176,Female,single,60,1,2,145.6584878,114,5743.37,LMI,1774.6,3099.34,95,301.47,591.21,294.47,436.01
c039177,Male,divorced,41,1,3,135.5283786,171,4647.18,Affluent,1949.14,2750.99,310,428.76,895.05,279.29,548.73
c039178,Male,single,52,0,3,68.84420938,92,5104.34,Mass,1588.17,2776.66,71,290.52,1215.88,432.95,473.11
c039179,Female,married,37,1,4,117.9202878,106,5884.7,Mass,2766.86,3299.74,208,299.13,771.96,162.1,559.42
c039180,Female,single,37,1,3,51.27726354,136,5838.99,LMI,1988.3,2560.63,245,253.53,851.39,191.79,482.5
c039181,Female,divorced,44,1,3,60.20658835,111,6170.81,Mass,2464.74,3772.53,0,273.48,748.2,240.56,484.25
c039182,Male,divorced,52,0,3,107.5348298,82,5184.07,Mass,1883.67,3185.13,145,214.45,735.19,178.61,488.38
c039183,Male,divorced,50,1,2,99.06162135,111,5919.35,LMI,1757.93,2227.18,143,248.63,578.97,39.02,569.61
c039184,Male,single,66,0,2,107.0582138,72,6569.94,Affluent,2020.91,2625.95,43,262.9,1111.24,203.2,609.75
c039185,Female,married,31,1,2,106.2441374,101,6063.03,LMI,2931.06,2773.23,100,290.28,776.89,334.01,692.64
c039186,Male,married,46,1,3,33.84681964,122,6033.07,Affluent,2184.43,3597.75,89,221.78,875.81,208.15,581.39
c039187,Male,single,41,1,3,133.2384204,30,5878.39,LMI,1891.43,2822.79,0,341.07,392.09,151.06,645.39
c039188,Female,divorced,51,0,2,100.929294,62,6428.77,LMI,2254.98,3065.22,162,443.68,581.34,119.04,622.61
c039189,Female,divorced,49,1,2,102.6648436,146,5346.01,Mass,1951.96,2471.34,227,454.56,1316.15,288.87,583.14
c039190,Male,single,38,1,2,126.7186888,95,6033.53,Affluent,2121.39,2180.84,85,188.01,726.6,201.37,433.83
c039191,Male,single,49,0,3,83.69248216,121,5054.75,LMI,2199.61,3241.82,162,326.69,546.46,135.99,459.5
c039192,Female,married,67,1,3,122.6614763,99,6454.4,LMI,2354.6,3418.02,186,191.17,1163.66,250.39,489.25
c039193,Female,divorced,31,1,3,126.8591632,74,5994,LMI,2671.9,2846.35,135,458.53,725.59,323.16,777.25
c039194,Female,divorced,47,1,3,138.7605566,96,5855.88,Affluent,2152.77,3343.18,81,500.06,1161.26,405.82,432.17
c039195,Female,divorced,61,1,2,124.4351175,110,5939.33,LMI,1849.02,2492.04,33,401.75,991.63,394.67,393
c039196,Male,single,38,1,2,103.4844789,129,5638.37,Mass,2061.49,3340.12,124,201.8,657.76,399.62,586.83
c039197,Female,single,50,1,2,83.16987617,149,5013.86,LMI,1842.17,2827.77,31,375.45,810.04,128.49,362.46
c039198,Male,single,46,0,3,170.4650235,116,5672.69,LMI,1640.18,2053.48,154,340.22,934.6,299.23,747.22
c039199,Male,married,51,1,3,28.70504677,158,6045.96,Mass,1800.66,3062.59,171,320.36,638.78,301.68,429.35
c039200,Female,married,56,0,2,88.87151415,88,4882.37,LMI,1879.86,2472.59,44,323.26,537.1,76.03,687.62
c039201,Female,single,28,1,2,116.9164869,107,7074.24,LMI,1222.19,2749.44,183,354.56,1036.58,179.67,547.16
c039202,Male,divorced,54,1,3,95.84754402,129,5792.68,Affluent,1597.03,2366.09,93,444.93,610.05,229.62,711.82
c039203,Female,single,55,1,2,91.58837339,115,5776.75,LMI,1942.1,2433.89,11,345.53,1058.02,285.02,411.74
c039204,Female,single,47,1,3,129.0850873,90,6085.89,Affluent,1692.34,2587.89,296,79.62,1061,123.4,675.85
c039205,Female,single,36,1,3,114.4674242,73,5973.36,Mass,1785.9,3426.77,0,397.65,568.21,284.09,482.86
c039206,Male,married,54,1,3,128.7780145,95,6575.76,LMI,2842.83,2687.11,84,454.77,951.83,423.98,526.06
c039207,Female,married,70,1,4,87.21882039,112,6342.41,Affluent,1690.58,3072.06,34,301.12,654.96,128.42,594.56
c039208,Male,single,47,1,2,77.69647283,104,6429.8,Affluent,1566.85,3079.33,283,418.25,658.24,237.74,679.08
c039209,Female,divorced,70,1,3,112.2349261,150,5274.92,Mass,1632.69,2645.66,132,403.23,665.32,369.35,540.96
c039210,Male,married,54,1,3,118.8537419,106,6509.64,Affluent,2335.41,3016.46,248,176.27,836.38,280.39,594.97
c039211,Male,divorced,47,1,2,72.48790391,66,5832.5,Mass,1822.12,2193.26,0,394.11,878.95,123.38,437.31
c039212,Female,single,62,1,3,88.06850846,141,5006.09,Mass,2171.04,2362.16,33,264.59,791.93,178.28,619.28
c039213,Male,single,49,1,2,79.74746684,128,5465.86,Affluent,2276.56,2471.06,0,154.83,634.11,60.5,524.12
c039214,Female,divorced,27,1,2,116.2859274,117,5252.22,Affluent,2282.74,3449.96,230,449.57,681.99,173.17,612.51
c039215,Female,single,46,0,2,155.561418,120,6333.68,LMI,2073.66,3009.5,156,390.49,1028.4,134.65,588.66
c039216,Female,divorced,50,0,3,126.2055858,83,6324.01,LMI,2360.94,2503.8,162,423.14,847.73,54.01,608.56
c039217,Female,single,40,1,3,104.0056411,146,6315.71,Mass,2101.87,3973.4,37,420.06,706.98,123.27,448.52
c039218,Male,married,45,1,2,73.61354153,86,4502.95,LMI,2031.54,2996.74,132,325.94,827,140.94,659.31
c039219,Female,married,44,1,2,53.69362346,146,6455.08,Affluent,826.24,3132.46,0,277.96,918.51,219.91,632.39
c039220,Male,married,72,1,3,132.6800749,67,7114,Mass,1337.62,2839.33,0,285.43,811.7,270.92,531.76
c039221,Female,single,56,0,2,96.60415185,107,5982.79,Affluent,2089.83,1890.67,120,482.15,919.88,529.96,484.88
c039222,Male,married,53,1,3,126.2231042,134,5986.23,Affluent,1109.86,2435.06,162,444.01,935.07,261.21,467.83
c039223,Male,divorced,47,1,4,55.47169673,128,6174.79,Mass,2538.16,2880.97,223,423.7,484.48,381.95,434.23
c039224,Male,single,32,0,2,97.3795049,128,5405.82,Mass,1759.31,3461.39,344,175.97,939.9,176.28,595.79
c039225,Female,married,55,0,2,98.85840681,93,5988.45,Affluent,2692.4,2718.02,130,77.68,365.69,231.09,332.93
c039226,Male,divorced,33,1,2,152.5703665,110,5974.85,Affluent,1910.79,3488.05,143,360.77,814.22,431.7,356.47
c039227,Female,divorced,45,1,3,148.3479891,106,5656.56,Affluent,2868.59,3274.89,56,478.13,972.87,357.33,774.54
c039228,Female,single,22,1,2,98.50244084,133,5387.02,Mass,2209.47,3002.52,171,498.25,842.4,130.68,468.69
c039229,Male,married,65,1,3,92.17955944,101,6192.7,Affluent,2571.47,2521.66,119,129.11,946.39,432.02,554.82
c039230,Female,single,53,1,2,72.10438757,122,5805.02,Affluent,1812.76,2814.62,5,433.86,894.08,451.1,508.11
c039231,Female,married,48,1,3,78.35249471,169,4849.69,Mass,2242.86,3528.48,132,197.64,789.8,160.23,453.93
c039232,Female,divorced,57,1,3,2.666724933,132,5651.51,LMI,2156.76,2767.24,196,497.23,1128.12,175.77,387.22
c039233,Male,single,50,1,3,105.9762541,56,6215.36,Mass,1675.16,2709.04,118,508.38,752.97,290.1,540.84
c039234,Male,married,54,1,3,111.5301848,112,6581.44,Mass,2470.34,2410.01,0,468.24,1016.05,162.16,456.01
c039235,Female,divorced,43,1,2,139.1273162,131,6214.02,LMI,1659.16,2274.78,104,171.39,873.02,340.61,577.04
c039236,Female,married,54,1,2,92.61710877,83,5909.69,Mass,2231.58,2542.98,35,320.08,1050.49,246.62,512.9
c039237,Male,single,61,1,3,99.13406205,129,5920.83,Mass,2187.72,2406.91,84,234.7,712.03,342.04,582.38
c039238,Male,single,51,1,2,95.18975738,108,6906.27,LMI,2299.16,3611.22,91,290.43,419.83,70.02,450.26
c039239,Female,single,46,1,3,101.8190908,96,5639.32,Mass,1409.78,2192.67,136,372.58,979.02,99.02,752.92
c039240,Male,single,29,1,2,79.11881492,130,5310.69,Mass,2315.36,2933.33,80,366.48,890.96,335.82,615.57
c039241,Male,married,28,1,2,111.2736964,88,5471.44,Affluent,1476.43,2349.54,214,303.42,841.43,297.1,591.27
c039242,Male,single,35,0,2,54.69158319,139,5649.57,LMI,2304.68,2823.05,168,514.03,555.53,253.24,570.6
c039243,Male,single,42,1,3,118.8623906,93,6138.48,Affluent,1648.93,3048.21,33,304.52,1129.7,120.58,716.69
c039244,Female,married,59,1,2,85.06584359,103,6162.07,Mass,2218.69,3025.17,113,294.97,485.04,305.17,631.46
c039245,Female,divorced,39,0,2,85.96103317,40,6093.39,LMI,2218.74,1965.77,66,284.49,884.2,105.05,585.19
c039246,Female,married,50,1,3,73.27041222,75,5833.93,LMI,1717.64,2506.2,136,292.02,656.93,306.91,601.14
c039247,Female,divorced,51,1,3,132.7732375,155,6329.12,Mass,1121.83,3084.61,42,227.71,419.91,310.54,547.17
c039248,Female,divorced,36,1,2,83.73538634,93,6798.39,Mass,1548.55,2712.18,55,246.29,724.76,153.34,499.54
c039249,Male,divorced,46,1,2,47.04147412,102,5940.76,Mass,1808.74,2936.73,118,434.27,646.54,295.53,502.47
c039250,Male,married,54,1,2,96.2110775,102,6137.33,LMI,1646.12,3629.53,0,456.69,379.73,346.86,489.71
c039251,Female,divorced,43,1,3,109.2462774,78,5965.15,LMI,1646.25,2835.68,276,372.71,942.03,400.55,601.8
c039252,Male,single,43,1,1,89.96506262,111,6648.35,Affluent,2036.17,2695.66,195,327.22,573.33,335.35,468.94
c039253,Male,single,62,1,3,107.5107575,97,6889.9,Mass,2342.94,2555.1,220,310.45,1206.48,230.03,270.1
c039254,Female,married,39,1,3,88.76687129,71,6421.61,Mass,1426.42,2666.47,154,460.74,887.09,387.84,501.26
c039255,Male,divorced,52,1,3,91.82873726,69,6160.3,Affluent,1387.43,2551.41,21,369.84,1090.16,348.61,597.45
c039256,Female,single,62,1,2,130.7078186,121,6284.5,Affluent,1932.51,2096.52,206,370.98,1050.91,142.27,721.74
c039257,Male,single,46,1,3,109.6153196,95,6145.04,Mass,740.51,3556.98,76,333.1,609.39,180.77,635.77
c039258,Male,married,55,1,2,144.1431063,55,5564.87,LMI,2052.78,3116.99,51,437.21,1223.14,160.13,534.68
c039259,Female,divorced,36,1,3,112.5127436,110,5305.99,Mass,2236.16,2570.63,263,240.87,861.13,128.78,570.42
c039260,Female,single,48,1,2,91.76368779,47,6574.26,Affluent,2360.68,2806.53,0,259.05,833.62,354.98,644.02
c039261,Female,single,47,0,2,59.49315917,109,5632.51,Mass,1774.24,2979.29,189,244.53,962.02,162.36,435.82
c039262,Male,divorced,59,1,3,121.6392657,42,6348.99,Affluent,934.08,2678.59,32,463.35,1085.26,128.14,634.7
c039263,Male,married,57,1,2,89.82512953,68,5500.72,Mass,1680.3,3199.92,67,371.99,549.19,143.32,540.25
c039264,Male,married,49,0,3,81.13116011,100,6858.28,LMI,2272.89,2469.94,126,259.42,667.4,203.47,449.9
c039265,Male,married,45,1,3,91.31751319,131,5153.42,LMI,1667.27,2113.8,331,528.99,924.35,104.68,574.33
c039266,Female,single,44,1,2,50.64438632,79,5872.31,LMI,1350.47,2729.66,181,409.1,430.96,248.32,484.85
c039267,Male,divorced,71,1,2,39.39039076,102,4602.25,Mass,1237.26,3329.67,95,276.23,489.75,250.67,426.37
c039268,Female,divorced,48,1,2,92.68940987,60,5441.36,LMI,2446.57,3830.23,114,221.16,578.82,333.97,337.37
c039269,Male,divorced,27,1,3,140.7985826,122,4626.4,Affluent,1085.41,2880.03,130,198.02,1034.61,220.01,672.63
c039270,Female,divorced,36,1,2,35.61891434,142,6219.08,Affluent,2647.44,2812.69,36,448.32,885.39,365.39,720.14
c039271,Male,married,38,1,3,127.9332671,135,6083,Affluent,1308.76,2319.04,226,326.06,1138.91,111.58,544.43
c039272,Male,single,44,1,3,133.1497175,83,5167.73,Affluent,1797.24,3162.97,170,358.42,809.51,259.23,532.57
c039273,Male,married,62,1,2,71.43708641,46,6003.13,Affluent,2164.12,3975.75,41,465.28,845.68,233.78,455.68
c039274,Male,single,36,1,3,52.80622977,177,6085.54,Affluent,2316.24,2345.78,232,579.87,477.31,150.88,723.34
c039275,Male,divorced,63,1,2,115.5163793,135,4974.47,LMI,1493.59,2476.33,166,288.25,863.24,80.66,497.69
c039276,Female,married,45,0,2,100.9667652,87,5219.86,Mass,1867.46,2740.65,168,225.83,608.97,237.93,457.59
c039277,Female,single,49,1,2,66.34173268,120,6395.55,LMI,1717.26,3600.78,76,472.76,862.67,145.49,565.89
c039278,Female,divorced,56,1,2,65.58954252,44,5885,LMI,2391.26,2410.34,24,327.2,1210.69,299.46,523.42
c039279,Male,married,38,1,3,127.5883417,118,5523.56,Mass,1932.34,2875.56,44,419.79,1029.83,397.47,429.5
c039280,Female,divorced,74,1,2,53.8031609,85,6142.61,LMI,2369.14,2681.44,90,364.5,815.85,244.33,598.69
c039281,Male,divorced,54,1,2,102.0355971,129,6096.95,Mass,1893.36,2834.65,250,328.1,663.96,80.78,572.5
c039282,Female,divorced,53,0,2,53.80334919,60,5488.89,Affluent,1625.39,2988.01,283,304.46,730.76,295.65,616.53
c039283,Female,divorced,60,1,2,98.15421076,133,5670.63,LMI,2219.98,3812.68,6,304.89,832.78,127.59,578.45
c039284,Female,divorced,57,0,3,73.35814913,113,6525.13,Affluent,2061.01,2924.36,114,391.39,768.13,243.74,609.27
c039285,Female,married,56,1,4,75.26971654,63,6039.86,LMI,1643.36,2824.51,25,330.37,981.65,308.99,636.14
